  -1.1881532e+00   2.0000000e+00
   1.8737146e-01   2.0000000e+00
  -7.6397760e-02   2.0000000e+00
  -6.1765262e-01   2.0000000e+00
  -1.2167401e+00   2.0000000e+00
   1.2984094e+00   2.0000000e+00
  -6.4315967e-01   2.0000000e+00
  -2.2973004e-01   2.0000000e+00
  -8.6387389e-01   2.0000000e+00
   5.1173455e-01   2.0000000e+00
  -7.5895067e-01   2.0000000e+00
   2.1823674e+00   2.0000000e+00
   2.8324370e-01   2.0000000e+00
  -1.3123337e+00   2.0000000e+00
   5.6032017e-01   2.0000000e+00
   2.6861351e-01   2.0000000e+00
  -1.0129889e-01   2.0000000e+00
   9.2512906e-02   2.0000000e+00
  -1.8668538e-01   2.0000000e+00
  -2.4290986e-01   2.0000000e+00
  -3.0827059e-02   2.0000000e+00
   1.8634500e-02   2.0000000e+00
   7.0517843e-01   2.0000000e+00
   7.2462961e-01   2.0000000e+00
   7.9438424e-01   2.0000000e+00
  -1.0462293e+00   2.0000000e+00
  -5.4054240e-01   2.0000000e+00
  -4.5552827e-01   2.0000000e+00
   6.3153923e-01   2.0000000e+00
   9.4974162e-02   2.0000000e+00
  -3.2047867e+00   2.0000000e+00
   1.4731519e+00   2.0000000e+00
   2.5671420e+00   2.0000000e+00
  -3.2724749e+00   2.0000000e+00
  -7.3224068e+00   1.0000000e+00
  -9.0647307e+00   1.0000000e+00
  -7.7390358e+00   1.0000000e+00
  -5.0734099e+00   1.0000000e+00
  -2.4432975e+00   1.0000000e+00
  -1.9835417e+00   1.0000000e+00
  -2.9754901e-02   1.0000000e+00
   3.8732969e-01   1.0000000e+00
   3.5133868e+00   1.0000000e+00
   4.7596454e+00   1.0000000e+00
  -4.1430221e+00   2.0000000e+00
  -3.3595939e+00   2.0000000e+00
  -1.1907023e+00   1.0000000e+00
   1.6352295e+00   1.0000000e+00
  -1.4437263e-01   2.0000000e+00
  -4.1357953e-01   2.0000000e+00
  -4.2874662e-01   2.0000000e+00
   1.3314112e-01   1.0000000e+00
   2.1126498e-01   1.0000000e+00
  -3.6790016e-01   1.0000000e+00
  -4.1435090e-01   1.0000000e+00
  -1.0355812e+00   1.0000000e+00
  -1.9526933e+00   1.0000000e+00
  -1.8112922e+00   1.0000000e+00
  -4.6190759e-01   1.0000000e+00
   9.3516970e-02   1.0000000e+00
   7.1317488e-01   1.0000000e+00
   1.1323967e+00   1.0000000e+00
  -3.3429224e-01   2.0000000e+00
  -3.7381478e-02   2.0000000e+00
   6.1758106e-01   2.0000000e+00
  -4.6761815e-01   2.0000000e+00
   6.2854867e-01   2.0000000e+00
  -1.8167807e+00   2.0000000e+00
   9.8358411e-03   2.0000000e+00
   5.0089879e-01   2.0000000e+00
   3.6105648e-01   2.0000000e+00
   1.2278743e+00   2.0000000e+00
  -1.2329180e+00   2.0000000e+00
  -3.0474745e-01   2.0000000e+00
   1.9421337e+00   2.0000000e+00
  -2.8230955e+00   2.0000000e+00
  -1.0043309e-01   2.0000000e+00
   3.6899562e+00   2.0000000e+00
  -2.4223083e+00   2.0000000e+00
  -1.3685949e+00   2.0000000e+00
   3.0297359e+00   2.0000000e+00
  -2.8535388e-01   2.0000000e+00
  -2.0352158e+00   2.0000000e+00
   2.0822517e+00   2.0000000e+00
  -2.2717897e+00   2.0000000e+00
   6.0132468e-01   2.0000000e+00
   2.0856635e+00   2.0000000e+00
  -3.5294258e+00   2.0000000e+00
   1.1691076e+00   2.0000000e+00
   1.0267861e+00   2.0000000e+00
  -8.9319056e-01   2.0000000e+00
  -1.7545481e-01   2.0000000e+00
  -7.0074156e-01   2.0000000e+00
  -1.3044209e-01   2.0000000e+00
   1.6316352e+00   2.0000000e+00
  -1.5008866e+00   2.0000000e+00
  -4.5422872e-01   2.0000000e+00
   6.4189308e-01   2.0000000e+00
   3.3106429e-01   2.0000000e+00
  -1.6261630e+00   1.0000000e+00
  -1.7316141e+00   1.0000000e+00
  -1.2566526e+00   1.0000000e+00
   1.3445326e+00   1.0000000e+00
   2.4638449e+00   1.0000000e+00
  -4.7513310e-01   2.0000000e+00
  -7.4647422e-01   2.0000000e+00
   1.8374850e+00   2.0000000e+00
   7.5732551e-01   2.0000000e+00
  -2.2125886e+00   2.0000000e+00
  -1.0462445e+00   2.0000000e+00
   2.1261488e+00   2.0000000e+00
  -4.0958039e-01   2.0000000e+00
  -1.8925475e+00   2.0000000e+00
   1.7068299e+00   2.0000000e+00
   2.3714935e-01   2.0000000e+00
  -1.4224219e+00   2.0000000e+00
   1.4145571e+00   2.0000000e+00
   1.0072577e+00   2.0000000e+00
  -1.3432073e+00   2.0000000e+00
   2.7200456e-01   2.0000000e+00
   1.4249952e+00   2.0000000e+00
   9.3039024e-01   1.0000000e+00
  -8.4641040e-01   1.0000000e+00
  -2.6703563e+00   1.0000000e+00
  -3.1851385e+00   1.0000000e+00
  -3.9506104e+00   1.0000000e+00
  -4.7285932e+00   1.0000000e+00
  -3.5830078e+00   1.0000000e+00
  -2.3855471e+00   1.0000000e+00
  -1.5296810e+00   1.0000000e+00
   8.7769921e-01   1.0000000e+00
   1.5074470e+00   1.0000000e+00
   7.3311717e-01   1.0000000e+00
  -1.4339964e+00   2.0000000e+00
  -4.0482940e-01   2.0000000e+00
   1.9377523e+00   2.0000000e+00
   5.3862013e-01   2.0000000e+00
  -1.4411782e+00   2.0000000e+00
   8.7321520e-01   2.0000000e+00
  -1.3245496e+00   2.0000000e+00
  -6.9236880e-01   2.0000000e+00
   1.7213510e+00   2.0000000e+00
   2.0009752e+00   2.0000000e+00
  -2.4322659e+00   2.0000000e+00
   3.6322602e-01   2.0000000e+00
   2.0608941e+00   2.0000000e+00
  -1.6272193e+00   2.0000000e+00
   1.6400218e-01   2.0000000e+00
   9.1065604e-01   2.0000000e+00
  -6.0873812e-01   2.0000000e+00
   2.9457616e-01   2.0000000e+00
   4.0937652e-01   2.0000000e+00
  -1.0401938e+00   2.0000000e+00
   3.7779100e-01   2.0000000e+00
   3.9528119e-01   2.0000000e+00
   7.3251738e-02   2.0000000e+00
  -1.5301676e+00   2.0000000e+00
   7.4624189e-01   2.0000000e+00
   3.8608505e-01   2.0000000e+00
  -1.0939052e+00   2.0000000e+00
   6.6278477e-01   2.0000000e+00
   1.0844737e+00   2.0000000e+00
  -1.5133461e+00   2.0000000e+00
  -9.2240596e-01   2.0000000e+00
   1.2356877e+00   2.0000000e+00
   8.0463856e-01   2.0000000e+00
  -2.7484853e+00   2.0000000e+00
  -8.1705652e-01   2.0000000e+00
   3.4141251e+00   2.0000000e+00
  -1.1612706e+00   2.0000000e+00
  -3.2513977e+00   2.0000000e+00
   2.8388836e+00   2.0000000e+00
   9.6810007e-01   2.0000000e+00
  -9.3931425e-02   1.0000000e+00
   6.8791346e-01   1.0000000e+00
   1.7766210e+00   1.0000000e+00
   3.6572193e+00   1.0000000e+00
   5.5353296e+00   1.0000000e+00
   5.7414346e+00   1.0000000e+00
   5.0141486e+00   1.0000000e+00
   4.8354281e+00   1.0000000e+00
   2.9881206e+00   1.0000000e+00
  -3.8101435e-01   1.0000000e+00
  -2.0890963e+00   1.0000000e+00
  -2.7065374e+00   1.0000000e+00
  -2.1701209e+00   1.0000000e+00
  -6.9285682e-01   1.0000000e+00
   1.5252265e+00   1.0000000e+00
   3.4979146e+00   1.0000000e+00
   4.7897044e+00   1.0000000e+00
  -5.5383890e+00   2.0000000e+00
  -1.3344489e+00   2.0000000e+00
   3.3980221e+00   2.0000000e+00
   3.9950722e-01   2.0000000e+00
  -3.2248129e+00   2.0000000e+00
   7.6593748e-01   2.0000000e+00
   1.8915332e+00   2.0000000e+00
  -1.3078149e+00   2.0000000e+00
   5.3562434e-01   2.0000000e+00
  -7.1306933e-01   2.0000000e+00
   1.4459317e-01   2.0000000e+00
   8.1462277e-01   2.0000000e+00
  -4.9251225e-02   2.0000000e+00
  -1.2722361e+00   2.0000000e+00
  -2.0926391e+00   1.0000000e+00
  -3.5289761e+00   1.0000000e+00
  -2.9925881e+00   1.0000000e+00
  -1.8188207e+00   1.0000000e+00
  -3.2722218e-01   1.0000000e+00
   1.9088668e+00   1.0000000e+00
   3.6813873e+00   1.0000000e+00
   6.1105975e+00   1.0000000e+00
   6.8835582e+00   1.0000000e+00
   7.8694669e+00   1.0000000e+00
   6.0545766e+00   1.0000000e+00
   3.3575594e+00   1.0000000e+00
   1.1555087e+00   1.0000000e+00
  -1.0590428e+00   1.0000000e+00
  -2.7869111e+00   1.0000000e+00
  -4.0332345e+00   1.0000000e+00
  -4.0057243e+00   1.0000000e+00
  -4.2845054e+00   1.0000000e+00
  -2.3955252e+00   1.0000000e+00
  -1.3090493e+00   1.0000000e+00
   3.1773848e-03   1.0000000e+00
  -4.8921375e-01   1.0000000e+00
  -1.4281775e+00   1.0000000e+00
   9.3529137e-01   1.0000000e+00
   1.2355098e-01   1.0000000e+00
   1.0002833e+00   2.0000000e+00
  -1.7108397e+00   2.0000000e+00
  -1.2429414e+00   2.0000000e+00
   2.6182925e+00   2.0000000e+00
  -2.5460246e+00   2.0000000e+00
  -1.0547583e+00   2.0000000e+00
   8.8589599e-01   2.0000000e+00
   7.8084812e-02   2.0000000e+00
  -1.5435291e-01   2.0000000e+00
  -9.8255298e-01   2.0000000e+00
   2.2149820e+00   2.0000000e+00
   4.8035199e+00   1.0000000e+00
   6.6500519e+00   1.0000000e+00
   5.6217029e+00   1.0000000e+00
   2.4915227e+00   1.0000000e+00
  -3.3272927e-01   1.0000000e+00
   1.0098619e-01   1.0000000e+00
   2.3987131e-02   1.0000000e+00
   6.8442254e-01   1.0000000e+00
   2.4368636e+00   1.0000000e+00
   3.5777840e+00   1.0000000e+00
   3.1657662e+00   1.0000000e+00
   3.1884733e+00   1.0000000e+00
   3.5506485e+00   1.0000000e+00
   3.5812109e+00   1.0000000e+00
   2.7720206e+00   1.0000000e+00
   4.8133869e-01   1.0000000e+00
  -1.1051850e+00   1.0000000e+00
  -3.2914333e+00   1.0000000e+00
  -4.9189833e+00   1.0000000e+00
  -6.1745680e+00   1.0000000e+00
   8.4866376e+00   2.0000000e+00
  -1.1368867e+00   2.0000000e+00
  -6.0409539e+00   2.0000000e+00
   4.8207012e+00   2.0000000e+00
   1.3940944e+00   2.0000000e+00
  -2.1911301e+00   2.0000000e+00
  -8.0650327e-01   2.0000000e+00
  -4.9067973e-02   2.0000000e+00
   5.3929685e-01   2.0000000e+00
  -1.3867767e+00   2.0000000e+00
   3.6195075e-01   2.0000000e+00
   1.4756335e+00   2.0000000e+00
  -9.7200880e-01   2.0000000e+00
  -1.1123749e+00   2.0000000e+00
   7.4141645e-01   2.0000000e+00
  -9.9092930e-01   2.0000000e+00
   3.6457784e-01   2.0000000e+00
   1.7087388e+00   2.0000000e+00
  -1.0820490e-02   2.0000000e+00
  -2.9074246e+00   2.0000000e+00
   6.0645892e-01   2.0000000e+00
   1.8001189e+00   2.0000000e+00
   1.1641700e+00   2.0000000e+00
  -2.3288128e+00   2.0000000e+00
  -8.9517413e-01   2.0000000e+00
   1.0754442e+00   2.0000000e+00
   1.4749001e+00   2.0000000e+00
  -2.8386506e+00   2.0000000e+00
  -5.9086811e+00   1.0000000e+00
  -6.9723260e+00   1.0000000e+00
  -8.3154289e+00   1.0000000e+00
  -7.2560795e+00   1.0000000e+00
  -5.8074438e+00   1.0000000e+00
  -5.6314015e+00   1.0000000e+00
  -4.2676148e+00   1.0000000e+00
  -3.6321982e+00   1.0000000e+00
  -1.5020772e+00   1.0000000e+00
   1.7660728e+00   1.0000000e+00
   3.5932281e+00   1.0000000e+00
   2.3753087e+00   1.0000000e+00
   2.4455272e+00   1.0000000e+00
   3.1330398e+00   1.0000000e+00
   3.4234749e+00   1.0000000e+00
   1.9568709e+00   1.0000000e+00
   1.2907611e-01   1.0000000e+00
  -9.0526288e-01   1.0000000e+00
  -1.7260104e+00   1.0000000e+00
  -1.3156016e+00   1.0000000e+00
  -1.8170149e+00   1.0000000e+00
  -1.7263836e+00   1.0000000e+00
  -1.3836132e+00   1.0000000e+00
  -1.8640517e+00   1.0000000e+00
  -3.3039968e+00   1.0000000e+00
  -4.7433455e+00   1.0000000e+00
   3.8789495e+00   2.0000000e+00
  -4.1327341e-01   2.0000000e+00
  -4.4392605e+00   2.0000000e+00
   2.1575819e+00   2.0000000e+00
   1.1280554e+00   2.0000000e+00
  -2.1794610e+00   2.0000000e+00
   8.7806629e-01   2.0000000e+00
   3.9731004e-02   2.0000000e+00
   8.4992518e-01   2.0000000e+00
  -5.6163782e-01   2.0000000e+00
  -1.0802957e+00   2.0000000e+00
  -1.6363213e+00   1.0000000e+00
  -1.3483472e+00   1.0000000e+00
  -6.8705159e-01   1.0000000e+00
   1.3063574e+00   1.0000000e+00
   2.6957278e+00   1.0000000e+00
   2.5129288e+00   1.0000000e+00
   4.3624644e+00   1.0000000e+00
  -4.6093516e+00   2.0000000e+00
  -4.9805607e-01   2.0000000e+00
   4.8465238e+00   2.0000000e+00
  -1.7096512e+00   2.0000000e+00
  -1.5985216e+00   2.0000000e+00
   2.4774622e+00   2.0000000e+00
   2.1242446e-01   2.0000000e+00
  -2.1654509e-01   2.0000000e+00
  -6.3822372e-01   2.0000000e+00
   1.0190085e-01   2.0000000e+00
   1.1552572e-01   2.0000000e+00
   4.7986019e-01   2.0000000e+00
  -4.1906597e-01   2.0000000e+00
   2.0451687e+00   2.0000000e+00
  -2.4767190e+00   2.0000000e+00
   3.3728009e-01   2.0000000e+00
   2.0723410e+00   2.0000000e+00
   2.3929085e-01   2.0000000e+00
  -3.4186623e+00   2.0000000e+00
   1.7186952e+00   2.0000000e+00
   3.6278830e+00   2.0000000e+00
  -3.9113083e+00   2.0000000e+00
  -4.7526080e-01   2.0000000e+00
   3.4189867e+00   2.0000000e+00
  -1.1003667e+00   2.0000000e+00
  -1.5748191e+00   2.0000000e+00
   2.6144427e+00   2.0000000e+00
  -6.0290866e-01   2.0000000e+00
  -1.6671985e+00   2.0000000e+00
   2.3108304e+00   2.0000000e+00
   4.2500021e-01   2.0000000e+00
  -3.0650750e+00   2.0000000e+00
   4.0629057e-02   2.0000000e+00
   1.7240088e+00   2.0000000e+00
  -1.8599328e+00   2.0000000e+00
  -1.9264907e+00   2.0000000e+00
   3.2034329e+00   2.0000000e+00
  -5.1270426e-01   2.0000000e+00
  -1.1629155e+00   2.0000000e+00
   1.6593685e+00   2.0000000e+00
  -1.7094341e-01   2.0000000e+00
  -1.6289133e+00   2.0000000e+00
   8.0488685e-02   2.0000000e+00
   6.4101229e-01   2.0000000e+00
  -1.8639944e-01   2.0000000e+00
  -1.0714200e+00   2.0000000e+00
  -2.4699522e-01   2.0000000e+00
   1.4480631e-01   2.0000000e+00
  -5.0931433e-01   2.0000000e+00
  -1.2767476e+00   2.0000000e+00
   1.2204336e+00   2.0000000e+00
   2.0349394e+00   2.0000000e+00
  -7.0962004e-01   2.0000000e+00
  -3.8691054e-01   2.0000000e+00
  -3.2931693e-01   1.0000000e+00
  -5.0123831e-01   1.0000000e+00
  -1.5603949e+00   1.0000000e+00
  -4.0001703e+00   1.0000000e+00
  -4.8021711e+00   1.0000000e+00
  -4.7504656e+00   1.0000000e+00
  -4.0461405e+00   1.0000000e+00
  -3.7401127e+00   1.0000000e+00
  -1.0932445e+00   1.0000000e+00
   1.4474534e+00   1.0000000e+00
   2.4457527e+00   1.0000000e+00
   3.0423627e+00   1.0000000e+00
   2.9792950e+00   1.0000000e+00
   4.4628706e+00   1.0000000e+00
   5.1161825e+00   1.0000000e+00
   5.9570407e+00   1.0000000e+00
   6.7815527e+00   1.0000000e+00
   5.3704112e+00   1.0000000e+00
   2.4145161e+00   1.0000000e+00
   1.5701481e+00   1.0000000e+00
   8.6781325e-01   1.0000000e+00
   1.0842285e+00   1.0000000e+00
   1.8434084e+00   1.0000000e+00
   3.4080225e+00   1.0000000e+00
   4.6877764e+00   1.0000000e+00
   3.9278823e+00   1.0000000e+00
   2.8401690e+00   1.0000000e+00
   1.7149540e+00   1.0000000e+00
   2.3160570e+00   1.0000000e+00
   1.9794497e+00   1.0000000e+00
   1.5476269e+00   1.0000000e+00
   2.1826257e-01   1.0000000e+00
  -1.3176072e+00   1.0000000e+00
  -1.6211910e+00   1.0000000e+00
   1.2015342e-02   1.0000000e+00
   2.7758880e+00   1.0000000e+00
   3.3979079e+00   1.0000000e+00
   2.2949766e+00   1.0000000e+00
   2.2796214e+00   1.0000000e+00
   2.5314759e+00   1.0000000e+00
   2.7197935e+00   1.0000000e+00
   4.4917993e-01   1.0000000e+00
  -6.9660836e-01   1.0000000e+00
  -4.1376404e-01   1.0000000e+00
   2.3100074e-01   1.0000000e+00
   7.3186168e-01   1.0000000e+00
   1.2277484e+00   1.0000000e+00
  -6.7642141e-01   1.0000000e+00
  -2.6349541e+00   1.0000000e+00
